agency_id,date,agency_name,document_title,is_special_investigation,sha256,date_processed
CO380201204,"June 17, 2025",JACKSON COUNTY YOUTH CENTER,Special Investigation Report #2025SIC0000804,True,32d1399a08a5affb93bfbe73e4d411c48d88787b7ebc989a10035cae896e590a,2025-11-03T14:09:59.348827
CO390201216,3/1/2023,KALAMAZOO COUNTY JUVENILE HOME,Renewal Inspection Report,False,ccdd6243c5c3795564a7cad636bc78255d660681a3716e01803688cc2fe64a51,2025-11-03T14:09:59.665963
CO390201216,"February 18, 2021",Kalamazoo County Family Court,Special Investigation Report #2021C0207006,True,cb83f81b036b75a5e9e803bf59e2641ef3f4b253a173b5283e3c19edb602202f,2025-11-03T14:10:00.228997
CO390201216,"November 5, 2020",Kalamazoo County Family Court,Special Investigation Report #2021C0214003,True,f635deaf3052d10c1791026bca2594d749317efb864df0841ccc386e9e5f660a,2025-11-03T14:10:01.017639
CO390201216,"July 12, 2021",Kalamazoo County Family Court,Special Investigation Report #2021C0214022,True,fd86997688d8f60771819267eb9254741e7a87114aef064d9d44a3c54013345b,2025-11-03T14:10:01.417580
CO390201216,03/26/2021,Kalamazoo County Family Court,Renewal Inspection Report,False,a6f69b077ab8d545fca531e900a3e4ed272f5bb9fc0dd72705c333173f19c1c8,2025-11-03T14:10:01.792249
CO390201216,"May 2, 2022",,corrective action plan,False,28abb69d49cc441f5f85c6c89f81f2f98cf07db53bf9000bf02953697b24b7d3,2025-11-03T14:10:01.865614
CO390201216,"July 15, 2020",,corrective action plan,False,ceb62df65b8bcbcd0d52cf9823c728241ca112a013c46e899196275e5671b49c,2025-11-03T14:10:01.955482
CO390201216,"June 14, 2023",KALAMAZOO COUNTY JUVENILE HOME,Special Investigation Report #2023C0000448,True,db2473be8b58e60ff03ca31e723e7ab10b273068edd762d1a74e4e7c7295abb7,2025-11-03T14:10:03.541076
CO390201216,"January 3, 2024",KALAMAZOO COUNTY JUVENILE HOME,Special Investigation Report,True,557ee7c8d2941873cd394b464a93703e4521e87f753e4a265bc42a9e778658dc,2025-11-03T14:10:05.733966
CO390201216,4/16/2024,KALAMAZOO COUNTY JUVENILE HOME,Inspection Report,False,0e734753d0c3d475b12e71dc956ea5a951a4bc253b15370d4e7920e9d06de37c,2025-11-03T14:10:06.233942
CO390201216,"December 5, 2024",KALAMAZOO COUNTY JUVENILE HOME,Special Investigation Report #2025SIC0000176,True,bfc66cb99e3708f83f4af60cf46f90dec9251bdc421e71b16c937556ffb3e533,2025-11-03T14:10:06.852347
CO390201216,"January 16, 2025",KALAMAZOO COUNTY JUVENILE HOME,Special Investigation Report #2025SIC0000294,True,620e8e6a4927f3774843653d2b12571e34ae0d4f94aa245c6958f83cc4f37844,2025-11-03T14:10:10.661617
CO390201216,03/03/2025,KALAMAZOO COUNTY JUVENILE HOME,Renewal Inspection Report,False,30b6786c1e741db5065b621e061638e5ffe5ce32f510b0407c8de5f0d3024abf,2025-11-03T14:10:11.026779
CO390201216,"June 3, 2025",KALAMAZOO COUNTY JUVENILE HOME,Special Investigation Report #2025SIC0000761,True,75a5a923e098c21d0b6b1b89e3aa3e80392d6ba24bcdedc5979ee86175ef899b,2025-11-03T14:10:11.554626
CO390201216,"May 27, 2025",KALAMAZOO COUNTY JUVENILE HOME,Special Investigation Report #2025SIC0000735,True,81bebaef12b55d427638943a6ad1580f2a0b9a1a4e889817ae65bf4600af71b0,2025-11-03T14:10:13.470540
CO390201216,"May 27, 2025",KALAMAZOO COUNTY JUVENILE HOME,Special Investigation Report #2025SIC0000730,True,b697fe69b69abf76caf0bae505a5987e56430558fb08ccf1d2f0b43c50045aab,2025-11-03T14:10:15.564320
CO390201216,"June 9, 2025",KALAMAZOO COUNTY JUVENILE HOME,Special Investigation Report #2025SIC0000780,True,b1685d9f17d40c4d0a73fe34707aedd3de555886b4adb001b5b12628065826f4,2025-11-03T14:10:16.520828
CO390201216,"July 11, 2025",KALAMAZOO COUNTY JUVENILE HOME,Special Investigation Report #2025SIC0000851,True,c1f8151acfca8b71cd7ec99562b8486575e635c767dc74b573960ce8fc225790,2025-11-03T14:10:17.594093
CO410201223,"May 12, 2023",KENT COUNTY JUVENILE DETENTION,Special Investigation Report,True,942d8dbca9cb15d335e564e56ffea5b80f65e0949d07edf174e45f2ec077537b,2025-11-03T14:10:18.770770
CO410201223,08/24/2021,17th Circuit Court Family Division,Renewal Inspection Report,False,cc2273705db0240412ef1abf55c9766a7966f836a06c12c7d2bfd9717ddf55e8,2025-11-03T14:10:18.997232
CO410201223,"September 3, 2020",,,False,67ee81be84b25b205bf52ebd0142050ff5950344bf7b8fdf84b85046208e20e3,2025-11-03T14:10:19.042512
CO410201223,"February 3, 2022",17th Circuit Court Family Division,Special Investigation Report #2022C0328011,True,83d4e1ef88a5bfa57c02851ff12de6eaa906c19b73b696d0a62e7a24aaab1ee6,2025-11-03T14:10:19.467911
CO410201223,"August 15, 2022",,,False,5d95ff8a2daed512d0a7539149c54d9792a9f9a40e4c0b2d314853fd37cdf7f9,2025-11-03T14:10:19.746304
CO410201223,"June 12, 2023",KENT COUNTY JUVENILE DETENTION,Special Investigation Report,True,e89aa676c364bba80852a33aa66a172e804f7fe8233ba861ff4ba6ed93e62bd4,2025-11-03T14:10:21.304308
CO410201223,"August 18, 2023",KENT COUNTY JUVENILE DETENTION,Special Investigation Report,True,d764185265b5b837ce3a76af1b10fd9542445f9c5a4cffd72affb9d8892d996a,2025-11-03T14:10:22.824089
CO410201223,08/10/2023,KENT COUNTY JUVENILE DETENTION,Renewal Inspection Report,False,7853dc6f8e3d159d7eabaada5a84eddc3d273dbb94e870a998bdb73dccce9a51,2025-11-03T14:10:23.224576
CO410201223,"September 12, 2023",KENT COUNTY JUVENILE DETENTION,Special Investigation Report,True,96773303af8044f037284eb29a5b0dae110816a540a5e0b45a6a856258f9537a,2025-11-03T14:10:24.243797
CO410201223,"November 3, 2023",KENT COUNTY JUVENILE DETENTION,Special Investigation Report #2023C0000784SI,True,372e1b657afdeb253852f6733e31cb207602a41abf7ff638d7067ae7dada417b,2025-11-03T14:10:25.333587
CO410201223,"February 6, 2024",KENT COUNTY JUVENILE DETENTION,Special Investigation Report #2024C0001121SI,True,cb76945a1b6b6481152c72545782711197dcdc7a552bea99f1c4b590ca0bd1e9,2025-11-03T14:10:26.012083
CO410201223,"February 26, 2024",KENT COUNTY JUVENILE DETENTION,Special Investigation Report #2024SIC0001193,True,adcbcf3cbd9f3928194eb1546c62ad6c4303b1ca10df4d7ba872082fe6fb0080,2025-11-03T14:10:26.379722
CO410201223,"April 4, 2024",KENT COUNTY JUVENILE DETENTION,Special Investigation Report #2024SIC0001308,True,88a12904e426a26092ce000963c1476e7b2df7105a5f6b6938b5d2b4e40259cd,2025-11-03T14:10:27.300632
CO410201223,"May 10, 2024",KENT COUNTY JUVENILE DETENTION,Special Investigation Report #2024SIC0001421,True,094bee1506fea0500ef64b48ced4f2c7ff563767ec852b494e231c07dd038d66,2025-11-03T14:10:27.952713
CO410201223,"May 16, 2024",KENT COUNTY JUVENILE DETENTION,Special Investigation Report #2024SIC0001435,True,86eb3974f477f16c5105a716c4edfd80fd7d54b95953049f228a984bf4fbe4ab,2025-11-03T14:10:28.673597
CO410201223,"May 24, 2024",KENT COUNTY JUVENILE DETENTION,Special Investigation Report #2024SIC0001458,True,f9afe8d71f754f2f3bbfdf5a31c7537f01e7317d13b3bd128d527723c5062569,2025-11-03T14:10:29.878909
CO410201223,08/08/2024,KENT COUNTY JUVENILE DETENTION CENTER,Inspection Report,False,5761bab428903eb107337244f2d5382a9d9b64a68f7acd77f75dfdf71f4d178b,2025-11-03T14:10:30.442829
CO410201223,"January 24, 2025",KENT COUNTY JUVENILE DETENTION,Special Investigation Report #2025SIC0000327,True,bf3e588115dde611a4dd3b34cf3dcb83cde26ac0368d986aff961a53073492e5,2025-11-03T14:10:30.977590
CO410201223,"October 28, 2024",KENT COUNTY JUVENILE DETENTION,Special Investigation Report #2025SIC0000060,True,42333d5756c32a39e8fd0eed435e6fe2056a9620ba5b8c7728ed90f5a3880e63,2025-11-03T14:10:32.240899
CO410201223,08/07/2025,KENT COUNTY JUVENILE DETENTION,Renewal Inspection Report,False,8f0972ad8506ce3c5918a9d1aeae4622c8c31d2c65fec600c1a35b5564747103,2025-11-03T14:10:32.875039
CO560201303,"October 28, 2020",,,False,6c75fa18060b9dba5dae691baaba7a51b37d097ad014ba529936a756ec5abf9b,2025-11-03T14:10:32.927142
CO560201303,08/20/2019,Midland County Probate Court,Renewal Inspection Report,False,3bd9b77cbaefc33d39f0f0ce7f6f4c4fdbc49a3a406be23025cc661fc2f90499,2025-11-03T14:10:33.164946
CO560201303,8/3/21,Midland County Probate Court,Renewal Inspection Report,False,7962656942a673ab1dd2928f9cc46948161725b7b2ff7391d404c81e9d557ff4,2025-11-03T14:10:33.353253
CO560201303,"May 24, 2022",Midland County Probate Court,Special Investigation Report #2022C0137023,True,0f2cfed733758b92d2d7cef83655e28a30d7b93053af9f00989563dd823f37e5,2025-11-03T14:10:33.663581
CO560201303,"07/06/2023, 07/11/2023, 07/18/2023",MIDLAND COUNTY JUVENILE JUSTICE,Renewal Inspection Report,False,691e22e7edd12b08f9385ca02b9780d61145fa67dda0e5e8e83a9d135d715188,2025-11-03T14:10:34.130931
CO560201303,"June 25, 2024",Midland County Juvenile Justice Center,Special Investigation Report #2024SIC0001535,True,276ad73de86c2dc25f8ec9f6b70416aa6fdd9df1aeddbdb4c1bdc6e01f88f898,2025-11-03T14:10:34.856589
CO560201303,"09/24/2024, 01/30/2025",Midland County Juvenile Justice Center,Inspection Report,False,843cd0559e706e73c3cb37e2e3818139756a19cd01dc9258390a0fcb44a49483,2025-11-03T14:10:35.154695
CO560201303,"January 27, 2025",Midland County Juvenile Justice Center,Special Investigation Report #2025SIC0000329,True,205e6ae9a8c3bb720f00c384d245311811cd8f988823da3ff9eea634bebaa495,2025-11-03T14:10:35.682801
CO560201303,"March 5, 2025",Midland County Juvenile Justice Center,Special Investigation Report #2025SIC0000431,True,3b902ca3d439259c7c42d15ca9684589cc3d9cfe87e74746b8985ffe563b48ef,2025-11-03T14:10:35.947093
CO560201303,"May 16, 2025",Midland County Juvenile Justice Center,Special Investigation Report #2025SIC0000703,True,b27a90a953652a16248a73b039d39a2ddf3d395f59129c4576831194239fae18,2025-11-03T14:10:37.916609
CO560201303,07/15/2025,Midland County Juvenile Justice Center,Renewal Inspection Report,False,43883decb7af8d798fb0b5ab69434bc7f2f0953d07f1ed24e91701f209dd9e45,2025-11-03T14:10:38.230014
CO580201307,09/29/2021,38th Judicial Circuit Court - Family Division,Renewal Inspection Report,False,29605d6cb00fcb0be60fc992a3ea8e1bdda629887cb666af86c1336331d0108a,2025-11-03T14:10:38.532973
CO580201307,10/14/2019,38th Judicial Circuit Court - Family Division,Renewal Inspection Report,False,e97bd2f4972985090615ddfe683064a92d3e61799420f906a1f484edc7618e02,2025-11-03T14:10:38.936554
CO580201307,"September 22, 2020",,,False,519d5bb35169adf9966df44d7f3a391a964af99f23ae56c3ba9fbcaeede5687f,2025-11-03T14:10:38.981765
CO580201307,09/25/2023 and 09/27/2023,MONROE COUNTY YOUTH CENTER,Renewal Inspection Report,False,f7c5c3aade41821ced14f3b2f4468d957a324a070b83cebad54926690e83e926,2025-11-03T14:10:39.394517
CO580201307,09/16/2024,MONROE COUNTY YOUTH CENTER,Inspection Report,False,3929b794c6aa7630bd77c1c5c799a4e4733710a58548ff310adcec87f1019334,2025-11-03T14:10:39.723092
CO580201307,"August 20, 2024",MONROE COUNTY YOUTH CENTER,Special Investigation Report #2024SIC0001704,True,efa1d7cb0903418d9aa6feba2d072ce731c9731c653ae2b6f0447009a2a74173,2025-11-03T14:10:40.417877
CO580201307,9/15/2025,MONROE COUNTY YOUTH CENTER,Renewal Inspection Report,False,3d8ac9709995a52f708c1b94c50863600c08b52d18f15ca5cc9afb083215b1b0,2025-11-03T14:10:40.701828
CO610385814,"March 27, 2023",MUSKEGON COUNTY JUVENILE,Special Investigation Report #2023C0000227,True,6884bd69af45e28069e13e23e5c870963bbb9f4abf4bf19109ddcb432c2c69c9,2025-11-03T14:10:41.242413
CO610385814,"October 6, 2022",14th Circuit Court,Licensing Study,False,b15f1511b1f5c53d91f9a1f493cb2c26701dadac9137676b42b29f3c7365d1d7,2025-11-03T14:10:41.353987
CO610385814,"February 1, 2017",Muskegon County Juvenile Transition Center,Licensing Study,False,dc598a644160bcefc9a3857885c3a33af2568340d49252bc6e7c369a3087fe0d,2025-11-03T14:10:41.947634
CO610385814,06/02/2021,Muskegon County-Health West,Renewal Inspection Report,False,2f6c07368f86a1662171b52d8ab3516c0e0d617753ee6af5d5ddd99c4be2b523,2025-11-03T14:10:42.180731
CO610385814,"June 13, 2022",,,False,6a9beee5e80b7b3d5f02fb2d53e98f09b68f293a9bc08a28997e218398a9ff9a,2025-11-03T14:10:42.266855
CE610366886,"October 27, 2014",Muskegon County Juvenile Transition Center,Licensing Study,False,9ded7a4445f4e37c927e1a77096cddc1e53ba5c903a9618ada8dce75eb2cecd5,2025-11-03T14:10:42.513243
CO610385814,"June 24, 2020",,Renewal Inspection Report,False,c045055e33fab7285191b0954c8ae6a9a7b0b404be023efb6734ae0add97ecf6,2025-11-03T14:10:42.754853
CO610385814,06/15/2023,MUSKEGON COUNTY JUVENILE TRANSITION,Renewal Inspection Report,False,bd6f11c11fc9b65ef04f981ef424933c29e78fbc5377f38f1b9f210c7b78e93a,2025-11-03T14:10:43.080660
CO610385814,"September 18, 2023",MUSKEGON COUNTY JUVENILE,Special Investigation Report #2023C0000744SI,True,a63dd0cb2cbd0fdc9a4e5089d08e856018ecb21362c7466816d52529b6347e66,2025-11-03T14:10:44.199583
CO610385814,"December 18, 2023",MUSKEGON COUNTY JUVENILE,Special Investigation Report,True,3349e78c2d77fb771d44c434986ea7abd09de7cf969373f6721dff1a56997b5f,2025-11-03T14:10:45.041323
CO610385814,"March 12, 2024",MUSKEGON COUNTY JUVENILE,Special Investigation Report #2024SIC0001238,True,b449c15e4589c87768e0ed0a35afc9303ee794155d68b17e983b487b0f18e0a6,2025-11-03T14:10:45.774168
CO610385814,06/13/2024,Muskegon County Juvenile Detention Center,Inspection Report,False,a76a32f51f4e819a97c95fa835b09a590b7b73f2f430a0763c84680112515c39,2025-11-03T14:10:46.105035
CO610385814,"December 16, 2024",Muskegon County Juvenile Detention Center,Special Investigation Report #2025SIC0000214,True,1a40b89d8149af06924e579c1dd7502e93d7f2ed5c2c93a426c44744b2f251ad,2025-11-03T14:10:46.902033
CO610385814,06/11/2025,Muskegon County Juvenile Detention Center,Renewal Inspection Report,False,2684a63508ce343bbfe42db1a152b9f340e7d9cd6dcbfef8a11518d29bf419be,2025-11-03T14:10:47.183587
CO700201349,"February 23, 2023",OTTAWA COUNTY JUVENILE DETENTION,Special Investigation Report #2023C0000175,True,fb9257145cd4cc6470219688491367ee94ee96c296660970b670be590a0c3bb1,2025-11-03T14:10:48.112699
CO700201349,"April 3, 2023",OTTAWA COUNTY JUVENILE DETENTION,Special Investigation Report,True,bcd4c805fe62d8b616d21f6a45f711951491780f9c8d2f8422812653dda1e743,2025-11-03T14:10:49.452378
CO700201349,05/18/2023,OTTAWA COUNTY JUVENILE DETENTION,Inspection Report,False,417aaa0c372efb7dae827e84b64ac34b18c371a3c8f727e49de2a2fb884ce24f,2025-11-03T14:10:49.751479
CO700201349,06/10/2020,Ottawa County Twentieth Circuit Court,Renewal Inspection Report,False,89b91566e687dc93d9b7e105316314ef8bd856f60c38c1fe6f51af33244e0643,2025-11-03T14:10:50.166634
CO700201349,05/19/2022,Ottawa County Twentieth Circuit Court,Renewal Inspection Report,False,6cb7d75ae55e335c026df2c4531fcaa239055b6d2ed6e378095ea387d4152536,2025-11-03T14:10:50.429345
CO700201349,"May 25, 2021",,corrective action plan,False,38d2c6db91b68285ccd17f0609207c44259b0a297f2d60f7397617003d142be9,2025-11-03T14:10:50.538124
CO700201349,"July 25, 2023",OTTAWA COUNTY JUVENILE DETENTION,Special Investigation Report,True,14373b966b2d255046ede5b85bf6a8098fb00999af204ac48cd3fbfdf9e32d41,2025-11-03T14:10:52.035996
CO700201349,"July 25, 2023",OTTAWA COUNTY JUVENILE DETENTION,Special Investigation Report #2023C0000572,True,4263352b0812e24eb42444e84aa89ea12211ea2912fad9bb92f0c74a4c59b3fc,2025-11-03T14:10:52.970422
CO700201349,05/16/2024,OTTAWA COUNTY JUVENILE DETENTION,Renewal Inspection Report,False,0552e329129a423f0f2690d5276bb0250973e1ce17052664140bc5efab61ee04,2025-11-03T14:10:53.303762
CO700201349,"February 18, 2025",OTTAWA COUNTY JUVENILE DETENTION,Special Investigation Report #2025SIC0000376,True,a140ae35d13f9614f4db95646b006524141030b84b6ff5ab4e7e0cb09b6cb695,2025-11-03T14:10:54.439887
CO700201349,"February 20, 2025",OTTAWA COUNTY JUVENILE DETENTION,Special Investigation Report #2025SIC0000387,True,7d55b3c78a8f55aba52316937a7d1aa0d3554fefcbd21077a9fe3766201f8c1c,2025-11-03T14:10:55.975606
CO700201349,"March 6, 2025",OTTAWA COUNTY JUVENILE DETENTION,Special Investigation Report #2025SIC0000437,True,799d7193872d560976a24e3117df474523ffa1a34935bd91b9f23789566ab3fb,2025-11-03T14:10:56.819009
CO700201349,05/21/2025,OTTAWA COUNTY JUVENILE DETENTION,Inspection Report,False,8555664b7971cbd8b9c9ccf49bf1d5b93b2d90a66cd81beda151406ae91e88b3,2025-11-03T14:10:57.162150
CO711003011,"July 31, 2025",Presque Isle County Juvenile Holding Facility,Licensing Study,False,60bd279a28535cae767ca2cd7674ef16cc5d6e09dc47a01053dca04d4e981175,2025-11-03T14:10:57.684963
CO730201394,"April 7, 2023",SAGINAW COUNTY DETENTION HOME,Special Investigation Report,True,a7119bf066de0273da18d47b6e6c462f123c7db7f1e03f4f87d958f74811df93,2025-11-03T14:10:58.476653
CO730201394,"April 17, 2023",SAGINAW COUNTY DETENTION HOME,Special Investigation Report,True,ae9c1c268bc45437c8868545a0776e24184347e00360c5c4cc76bced37df9df8,2025-11-03T14:10:59.211947
CO730201394,7/12/22-7/13/22,Tenth Judicial Circuit Court of Michigan,Renewal Inspection Report,False,fc23125b13cfe2251aeda29c47c2cc335c4a4da9e510a7398476786f7d149250,2025-11-03T14:10:59.503240
CO730201394,"August 12, 2019",,,False,5badff401033475af9e0faa0262784c446299bff64822de911572ac9f99c1fde,2025-11-03T14:10:59.550720
CO730201394,8/7/18,Tenth Judicial Circuit Court of Michigan,Renewal Inspection Report,False,914af95488a9d3c11554b382de9bcb896f6818afb23d11ecf70e9da24dd0e20b,2025-11-03T14:10:59.875529
CO730201394,7/12/22-7/13/22,Tenth Judicial Circuit Court of Michigan,Renewal Inspection Report,False,68ae57b1dd0b543fcc3c140bc1f6bdb3c468db9fbe1dc3ef83cc455006c63e97,2025-11-03T14:11:00.159174
CO730201394,"August 17, 2021",,corrective action plan,False,6fc070265400557564eec6e439aa61f665d5767cbc9a854919ee9cf24b5a6571,2025-11-03T14:11:00.278096
CO730201394,07/22/2020,Tenth Judicial Circuit Court of Michigan,Renewal Inspection Report,False,4905ad1ba2a7bbd671f963c089b79513a3fa9849b6e500b7c89467b9a5bf2716,2025-11-03T14:11:00.548628
CO730201394,"September 29, 2021",Tenth Judicial Circuit Court of Michigan,Special Investigation Report #2021C0217041,True,ea4927710bbe49b1be086cdb1975dd734316adb9667529c57d41a44d4a008eb6,2025-11-03T14:11:01.010627
CO730201394,"February 1, 2021",Tenth Judicial Circuit Court of Michigan,Special Investigation Report #2021C0116012,True,d6f3983f7d926c5c87d1e7f2fc9a8760471f97be31efc927564bf85638409c66,2025-11-03T14:11:01.707002
CO730201394,"August 21, 2023",SAGINAW COUNTY DETENTION HOME,Special Investigation Report #2023C0000599,True,e69988a6c9222bcdcdaeef03aafcf1e52ea373132836f8c19dba231d8d599ef9,2025-11-03T14:11:02.920197
CO730201394,08/31/2023,SAGINAW COUNTY DETENTION HOME,Inspection Report,False,bfa4119360d7ccb34506cec2e5d5d8b43bad78d309379023d83259fde15970da,2025-11-03T14:11:04.689088
CO730201394,06/26/2024,SAGINAW COUNTY DETENTION HOME,Renewal Inspection Report,False,73397c52d35a8abcf6649cb4daec88555c53e217e1fb8cd1645b9757dc9ee851,2025-11-03T14:11:04.986761
CO730201394,"07/01/2025, 07/08/2025",SAGINAW COUNTY DETENTION HOME,Inspection Report,False,a67af8136a37d7af2a6f9f49f4a6dfa242132e7af0845f3dde41b4d534b1cf55,2025-11-03T14:11:05.277292
CO730201394,"May 8, 2025",SAGINAW COUNTY DETENTION HOME,Special Investigation Report #2025SIC0000672,True,309d9a192e8455725ef010980a92a55188985845a4fbf9b5bf39e7e8ec62ebe5,2025-11-03T14:11:08.733891
CO730201394,"June 20, 2025",SAGINAW COUNTY DETENTION HOME,Special Investigation Report #2025SIC0000810,True,5fd4f5b9b21b953b20d4b6a45b7a11e5db5c1d58185431b6640b1829d923b265,2025-11-03T14:11:08.955221
CO741002625,"June 13, 2025",St. Clair County Juvenile Intervention Unit,Licensing Study,False,276cf55878e4c42750c063ce28f8d026aefe1412b06f1c393e26037f221bfbf6,2025-11-03T14:11:09.661327
CO741002625,10/01/2025,St. Clair County Juvenile Intervention Unit,Renewal Inspection Report,False,695ab32319052d1502593fb49c4bf46302827f424633224e8b0bd49b2d542fdc,2025-11-03T14:11:09.915062
CP030200937,10/03/2022-10/7/2022,Michigan Department of Health and Human,Renewal Inspection Report,False,071d4b2990d15b81ca8632ef473304cb8c134484b04d4721929099d7da0b5991,2025-11-03T14:11:10.241275
CP030200937,Total No. Of Records No. of Records,Michigan Department of Health and Human,Renewal Inspection Report,False,8784c7e16e12cba24197295e3238ecc3ad59b0e08bee3a0f7eb1678a0ae94c49,2025-11-03T14:11:10.720126
CP030200937,"October 18-22, 2022",Michigan Department of Health and Human,Inspection Report,False,1511d6454f77c85d2800774fb6832b942d1fca0b60f16b29fec65fac04e89a3f,2025-11-03T14:11:11.288261
CP030200937,10/9/2023,ALLEGAN COUNTY DHHS,Inspection Report,False,5502debfe1e81c1fd96abc952473c4a84090d92829cdd7491aa49622084484e1,2025-11-03T14:11:11.999226
CP040200941,"March 20, 2023",ALPENA/MONTMORENCY DHHS,Special Investigation Report,True,e34c121001d910847d61559a6be1e468c5ac5ce1e9dec5914bade6bde96240ad,2025-11-03T14:11:12.225278
CP040200941,5/18/2023,ALPENA/MONTMORENCY DHHS,Renewal Inspection Report,False,933b2ec735255448f5f8f34eb50bdb5c37dbc82c86d808d7fcb86f282df00c03,2025-11-03T14:11:12.533258
CP040200941,"April 26, 27, 29 and May 3, 2021",Michigan Department of Health and Human,Renewal Inspection Report,False,6d1dcc6ef884dd4f34ec35766333197e145759fc1b99f7c161f432876a771874,2025-11-03T14:11:13.099715
CP040200941,06/16-08/04/2022,Michigan Department of Health and Human,Inspection Report,False,282a3bd8d899ae9ff1c2241752463ccb02b5ee43da4d2f1a78b747ee3a859fa0,2025-11-03T14:11:13.839901
CP040200941,"March 31 – April 3, 2020",Michigan Department of Health and Human,Inspection Report,False,d5a00d56bb1b1bf38efd86cb9b3801b682f4c14a4b00f29a7c18824bccca8d5f,2025-11-03T14:11:14.426196
CP040200941,8/20/2024,ALPENA/MONTMORENCY DHHS,Inspection Report,False,b5470c1e944329b8856f8f74b957f7948a7247012b004bc25644e2590f37e941,2025-11-03T14:11:14.737049
CP040200941,5/12/25,ALPENA/MONTMORENCY DHHS,Renewal Inspection Report,False,ba57f61ff81d34aaf20b52f557bd8b60d2903881cef1869709a526aa6de336d7,2025-11-03T14:11:15.047773
CP060200953,5/18/2023,ARENAC COUNTY DHHS,Renewal Inspection Report,False,d4413851631962e0d813d8bed45bd45608f525d1c837fd233a53faeeb4ae8fc5,2025-11-03T14:11:15.316399
CP060200953,07/14/2022-07/21/2022,Michigan Department of Health and Human,Inspection Report,False,c130d861aeacbd8aabf60c7aea5521fb825185c583aca6ea12d76c5e2653f5c7,2025-11-03T14:11:15.725323
CP060200953,07/15/20-07/2020,Michigan Department of Health and Human,Inspection Report,False,aacecd807b99eaa4210699ef5a0a5d4a78197ebbeb8fd96e0cdf18c869ec869b,2025-11-03T14:11:16.399518
CP060200953,"04/12/21, 04/13/21, 04/15/21,",Michigan Department of Health and Human,Renewal Inspection Report,False,752024718524a694123162a9e050adef04a3f5862e19b1525e8d57f934ea4691,2025-11-03T14:11:16.786282
CP060200953,5/14/19-5/17/19,Michigan Department of Health and Human,Renewal Inspection Report,False,d73ee1f3058d3ea88dd85e7fdbde19782ac68b14b61338f27ad93f8dcabcfdae,2025-11-03T14:11:16.993615
CP060200953,5/21/18-5/23/18,Michigan Department of Health and Human,Inspection Report,False,9dfec154e0cbc81fec697a1d4654d4fa6a5589f8b93b0842d99a50b0c43f6e15,2025-11-03T14:11:17.233609
CP060200953,7/31/2024,ARENAC COUNTY DHHS,Inspection Report,False,db09707a86ac781d2e152807edb8d8ddabba38ab5a76125d370153100555e2f1,2025-11-03T14:11:17.492232
CP060200953,"September 30, 2024",ARENAC COUNTY DHHS,Special Investigation Report #2024SIC0001815,True,c92e7698b69f24cf669d8810b5e3d86b4d01071dd3d76db2b85efd7b55b713f5,2025-11-03T14:11:18.142162
CP060200953,04/01/2025,ARENAC COUNTY DHHS,Renewal Inspection Report,False,463d7bb9814192ee8134314751ec9443497041d381a8ff9e65913ec534eaf9d8,2025-11-03T14:11:18.425979
CP070200958,"December 6, 2010",Michigan Department of Human Services,Licensing Study,False,851ec59cefe6f385261be7bcb0270afbe80acd44c49f645f803c0e25ffa5c752,2025-11-03T14:11:18.516923
CP070200958,07/15/2020,Michigan Department of Health and Human,Renewal Inspection Report,False,ee4b5923d59417d13a82f5358404fabdc26ea4e10bcb7ab799590f02770b0e6a,2025-11-03T14:11:18.772232
CP070200958,"May 31, June 30, July 3, 6, 2023",BARAGA/HOUGHTON/KEWEENAW,Inspection Report,False,dd8a2f425ca7a1207c307714c405290d23c04f95ef75e4d9e6e34baa11c7d86d,2025-11-03T14:11:19.246657
CP070200958,"June 4, 20, 21, 25, 2024.",BARAGA/HOUGHTON/KEWEENAW,Renewal Inspection Report,False,1b9387e5e8f918dad695a7079f3d627b8b94e903af903797b9dd2ed121e58998,2025-11-03T14:11:19.614610
CP070200958,"July 24, 2025, and August 6, 7, 13, 2025",BARAGA/HOUGHTON/KEWEENAW,Inspection Report,False,e765a1fff4c79ccf382b63568c833a09956e099af08b508208f62b01f80552dd,2025-11-03T14:11:20.073211
CP080200963,3/13/2023,BARRY COUNTY DHHS,Inspection Report,False,d5cac6fde1ccea3cb56149f721103080d13539328d1c1fd6c6eb70687c6890de,2025-11-03T14:11:20.636390
CP080200963,4/26/2021-4/30/2021 (Virtual),Michigan Department of Health and Human,Inspection Report,False,706e58cfd4280317a9a1f9dc8cb5dbd26b3d0698f27fa94301b783671c8e44dc,2025-11-03T14:11:21.011832
CP080200963,"April 20-23, 2020",Michigan Department of Health and Human,Renewal Inspection Report,False,31a48382dd6e38c84e4843f74ab15287935223e0ebeb2655a791768f5daf43ff,2025-11-03T14:11:21.476818
CP080200963,03/07/2022 - 03/11/2022,Michigan Department of Health and Human,Renewal Inspection Report,False,c5c50d4f935f371fda7a25a6f77c32a939b378ab8ad124d92f6c61cc92f1c476,2025-11-03T14:11:21.984661
CP080200963,3/19/2024,BARRY COUNTY DHHS,Renewal Inspection Report,False,7c97af73206f0b239a72a7c91d04b49d7dd53bad6798a7555deed8aed32d6db5,2025-11-03T14:11:22.480328
