sha256,response,violation,input_tokens,output_tokens,duration_ms
c96d2e78bbb63d52e292e682fecbecbdd686f1458169f1076d56dae6328c425b,"An investigation confirmed that a staff member at the Highfields facility pushed a youth three times, including in the head area, and held him against a wall during a behavioral incident, which is a prohibited intervention. This is a repeat violation, as similar incidents have been substantiated in multiple prior investigations. The staff member admitted to the actions, and video evidence corroborated the report, making the facility and the involved staff clearly culpable.",y,1674,98,3635
c9708a9f5f5edba791ebe1ad308126eee82b44e082a01826a1e2f15a944caa10,"The report details an investigation into allegations that a former staff member at Vista Maria used derogatory language and made threats of physical harm toward a youth. While two youth supported the allegations, other witnesses and the accused staff member denied them, leading the investigator to determine that a violation could not be established. Therefore, no culpability was officially assigned to the facility or the former staff member.",n,1497,88,9628
c9708e6ccf3fa6ff8cf31f07ebce9c8772a6ed57904a701464f813ba5861de37,"The report substantiates an incident at Methodist Children's Home where a staff member threatened to burn a youth's toys and then physically restrained the youth by the throat, pushing them against a wall. The facility was found in violation of rules prohibiting cruel discipline and for employing a staff member who demonstrated an inability to perform their duties. Staff 1 bears direct culpability for the abuse, while the facility is also culpable for systemic failures, as this was a repeat violation by the same employee.",y,3964,109,11475
c9cd9282c1fdaf4ce3ea2cbd6561841ba9ce3d444d31338c0b7c8c8175e1b1f3,"The report investigated an allegation that a staff member at Vassar House, a child caring institution, grabbed a youth by the neck, choked her, and slammed her to the ground during a restraint. The investigation, involving interviews with staff, the youth, and a foster care specialist, and review of incident reports, found no evidence to support the claim of choking or slamming. The youth denied being choked, and staff described the restraints as safe and appropriate. The investigator concluded the allegation was likely made up by two former, disgruntled employees. No policy violation was found.",n,2601,127,6467
c9e295a71fc0c0091f070fb3de10f17f0d319d2ee1ae61fc9b5a5f4c5eb69811,"The report details an investigation into an allegation that a foster care worker flirted with a father on a case. Interviews with the complainant, the foster care supervisor, and the worker herself, along with a review of text messages, concluded that the father attempted to flirt with the worker, but she did not reciprocate and maintained a professional boundary. No violation was established. The foster care worker acted professionally by reporting the incident and appropriately redirecting the father's inappropriate comments.",n,1484,105,8612
ca0b97e34a61649c46b877a7bd154d5d576fe55166631216855afade2b4f2da4,"A youth was moved between pods and assaulted a staff member during transport, requiring a two-person restraint. The investigation found insufficient evidence the restraint caused the youth's shoulder injury. However, it was determined staff failed to document the incident as a restraint and failed to conduct an immediate health status assessment afterward. The facility is culpable for procedural failures regarding restraint documentation and follow-up care.",y,4162,87,9023
ca2132fa1dcf86e9efcad60c39baf685f9a6538be1a63b52e9efa09977f225d4,"A youth (Youth A) became violent and aggressive after a visit cancellation, leading to staff restraining him. The investigation found the restraint technique was appropriate and the youth's injuries were self-inflicted or accidental during the struggle. No staff misconduct or policy violations were found.",n,6617,65,6974
ca53abcc2c9b5892dbdf08bfa539ebdee4f613a1cc3de2177ec47f156afe98dd,"A foster parent complained that the agency Family & Children Services Inc. was not taking appropriate action to secure needed dental treatment for a foster youth in pain. An investigation found that while there were communication delays and initial confusion from the dental office regarding consent, the agency began taking active steps to secure consent from the biological father and a potential court order once fully aware of the severity of the need. Ultimately, the state investigator concluded the agency was in compliance because they were actively working to resolve the consent issue. The agency's response was procedurally compliant but highlights systemic challenges in obtaining timely medical consent for foster children.",n,2185,132,3692
ca5708b19a84602f5ec76b91e2718a553a4ee74a2e1b4534198572e65bda406a,"The Michigan DHHS investigated the Macomb County Juvenile Justice Center for allegations regarding improper youth restraint and the use of prohibited seclusion. Investigators found that while one allegation of an improper initial restraint was not established, a repeat violation for placing a youth in a prone restraint and restraining against a wall was confirmed. The facility was also found to be in violation for continuing to use seclusion after a statewide prohibition took effect. Overall, the facility and its staff are culpable for failing to follow updated state rules and approved restraint techniques.",y,4842,117,14538
ca66926f0d235030ac7fc24b91efe655fe78a9ce4a359353b660c4baad525507,"The Methodist Children's Home Society failed to properly manage medications upon youth discharge. Youth A was given a bag containing both his and Youth B's medications when he was discharged after going AWOL, and Youth B's prescription (Methocarbamol 500mg) was later found in Youth A's possession. The agency violated policy by not having clear procedures for medication handling at discharge and by advising the disposal of another youth's medication after the error was discovered. The agency is directly culpable for this breakdown in controlled medication handling and documentation.",y,2226,120,13636
ca920997d8709eb82b2725239ca32b636f7bbcc55a4fb465d7f842f592cfcbc2,"The report investigates an incident where a staff member at a children's home, during a verbal altercation with a youth, removed personal items, adopted a 'fighting stance', and stated she would hit the youth back if he hit her. While no physical contact was confirmed, the staff's actions constituted a threat and violation of rules prohibiting verbal abuse and threatening gestures. The investigation concluded this was a repeat violation of Rule 400.4158, citing the staff's admitted intent as non-compliant.",y,3107,112,14480
ca982c0d48a9ebb3665e68469c0c223ac6b08b67942a02e85c01d0d67611de06,"A staff member at River Oak Youth Center was reported and found to have slept while on duty and engaged in inappropriate conversations with youth, discussing topics like mental health, demons, and personal issues. The facility had been documenting these boundary and performance issues through coaching sessions and a Performance Improvement Plan, and the staff member was discharged before the investigation concluded. While the facility was actively managing the problem, they bear responsibility for the lapse in supervision and the ongoing unprofessional conduct that occurred.",y,2644,106,13426
caa31568b01d395972b2e0e7ea2f1dccf64df518ae364688169bea2da035272c,"The report details an investigation into an allegation of bed bugs at Children's Village. The facility received the report, promptly contacted a pest control company, and an inspection on 2/15/24 found no evidence of bed bugs, leading to the conclusion that a violation was not established. The facility responded appropriately to the claim and was found in compliance.",n,996,82,15243
cab1213d689ba89f30abf4b4741ac6db1ad8220935fc0b72409e6cc14348dea9,"The investigation examined allegations that staff failed to adequately intervene when Youth B threatened and attempted to physically punch Youth A in a classroom. Interviews and video review confirmed the incident occurred over a very brief period (about 4 seconds), staff separated the youths afterward, and no ongoing safety issues remained. The report concluded no violation was established because staff responded as quickly as possible given the rapid sequence of events.",n,3886,90,46997
cab734c6feeb18e0b2c14fb342a6e8b7438f3429500d8943e3ad0dcb29e6879d,"The Michigan Department of Health and Human Services investigated an allegation that a supervisor at Wolverine Center threatened a youth by cocking a gun and stating they were calling 'their killer' to the facility. The investigation found conflicting and retracted statements from the youth, staff, and the accused supervisor, who denied owning a gun and was not scheduled to work on the alleged date, leading to insufficient evidence. Ultimately, no violation was established.",n,2646,98,13468
cacca44c53e7a3a307c38bcffed4f0f6529c19e2c3e0c917526476cdff2be14f,"A youth at St. John's Home Residential was taken to the hospital after a bee sting. At the hospital, she became agitated and wanted to leave; facility staff did not force her to stay, and she was discharged after nearly the full monitoring period. The investigation found no substantial violations, concluding the hospital's procedures for a suicide assessment were not followed due to an internal oversight, not staff actions. While facility staff could have used better de-escalation, they were not found culpable for neglect or a rule violation.",n,5032,117,13556
cad123349d46753c8559f50ab7ad7df0dfffbab1765ae9267d68df44d67a5ce4,"A special investigation was initiated after an allegation that a staff member at Wolverine Center told a frequently absconding youth not to return to the facility. The investigation, which included interviews with the youth and staff, found that the youth had a pattern of running away but was consistently allowed to return after each incident. The specific allegation of being refused re-entry was not corroborated by evidence or witness statements. The facility was found to be in compliance with staffing rules, as it provided for the youth's needs and protection despite his truancies, so no culpability for a violation was established.",n,1449,129,20640
cae6d11cfdce97493c9296b4067e04d0226f72011319b78465fae80982d62ea6,"The report details a special investigation into the Osceola Youth Center following allegations of sexual misconduct by a staff member towards a youth and physical abuse by a supervisor. While the specific sexual and physical abuse allegations were not substantiated due to lack of witnesses and conflicting accounts, the facility was found in repeat violation for failure to report the allegations of sexual abuse to authorities as mandated. The direct culpability for the alleged abuse remains undetermined, but the facility is clearly culpable for failing to follow mandatory reporting protocols.",y,7721,113,11014
cae866583062cae5dc600945833aec4480d28ee0cadf81f08dae167e02ce6e49,"A staff member (Staff 1) pushed a youth (Youth A) against a wall during a confrontation, which was a prohibited physical intervention. The incident began when Youth A, who was agitated and targeting another youth, forced his way into a vestibule area. While Staff 1 was attempting to separate the youths and protect others, his actions escalated the physical confrontation, resulting in Youth A receiving a scratch. The report concludes that, despite mitigating factors, Staff 1's use of a forward pushing motion constituted a violation of policy.",y,4761,120,13576
cb11ce95dc220a7ee4e08ee77916e94628f45f080c13ff90376dada5ca7d8e54,"A youth in independent living through Bethany's refugee program traveled to New York without authorization and without the foster care worker's knowledge for approximately 10 days, but the investigation found no rule violation regarding monthly supervision as the required face-to-face contacts were made. However, the agency did commit a repeat violation for failing to enter those case contacts into the state's system within the required five-business-day timeframe. The agency bears clear culpability for its repeated administrative failure to maintain timely documentation, even though the direct allegation of insufficient supervision was not substantiated.",y,2790,121,10769
cb2d3ab97370c2f0f5230ee345ebccd421dfbd8381cf88a192dff658c73ecb06,"The Michigan Department of Health and Human Services investigated allegations of drug dealing among youths and staff failure to intervene in fights at the Our House-Mosaic independent living facility. The investigation, involving interviews with complainants, current and former youths, and staff, found that while drug use occurred and was addressed with confiscations and meetings, evidence of drug selling or systematic neglect of supervision was insufficient. Similarly, staff were found to intervene in altercations through de-escalation and police calls as necessary, not by allowing fights. The investigator concluded no violation of supervision rules was established.",n,8693,126,17115
cb76945a1b6b6481152c72545782711197dcdc7a552bea99f1c4b590ca0bd1e9,"A special investigation was conducted at the Kent County Juvenile Detention Center following allegations that Youth B made sexually explicit comments and inappropriate physical contact towards Youth A and Youth C. While sexually harassing comments were substantiated, physical assault allegations could not be confirmed, and the facility was found in compliance with staffing rules as staff took proper initial steps upon learning of the verbal harassment. The report concludes that facility administration and staff are not culpable for a licensing violation, as they responded appropriately to the information they were given.",n,3652,113,10796
cb83f81b036b75a5e9e803bf59e2641ef3f4b253a173b5283e3c19edb602202f,"A staff member at the Kalamazoo County Juvenile Home struck a youth in the face with the back of his hand while playing cards, after the youth looked at the staff member's cards. The incident was captured on video and reported by the youth, leading to an investigation that determined the facility violated rules prohibiting corporal punishment. While the staff member described the act as accidental 'horseplay' and no injury was caused, the state licensing consultant concluded that any physical discipline constitutes a violation, regardless of intent to cause pain.",y,3958,116,10862
cb92729e8d10ad09e841d7cd9c603623973939340745eaa831aef927ede7abfb,"A special investigation was conducted following an incident report detailing a staff member using an unapproved restraint method (grabbing a youth's shirt) during a Mandt restraint situation. The investigation confirmed via interviews and video review that Staff 1 did grab Youth A's shirt, which is not part of the trained Mandt restraint technique, thus substantiating the violation. However, the staff involved were actively training and reviewing procedures, and the facility was working to address language barriers, suggesting the violation stemmed from a training gap rather than willful noncompliance.",y,2640,126,38139
cb97f81741f900e7c973a8e502d8084dd1d913191086c8e1fcc719d9f2aeccaa,"A youth-on-youth stabbing occurred at a residential facility due to an uncontrolled physical altercation. While the staff responded appropriately to the incident, the investigation found a repeat violation: the facility failed to maintain a required one-to-one staffing ratio for a specific youth, leaving only one staff member with two youths. The facility is culpable for this staffing failure.",y,6815,84,9817
cbc79c1650424080852694e504352363694baad9318ae87048ea74fd3230c3d6,A youth at Methodist Children's Home ingested another youth's medication after staff left multiple medication cups unattended on a desk and assigned an untrained staff member to finish administering them. This resulted in a hospital visit. Staff involved admitted to failing to follow medication dispensing policies. The investigation established repeat violations for improper medication handling and staff not performing assigned duties.,y,3901,80,5053
cc68ef575d0d2ac8bbeb208e6d18eb71135614953257cd734864cfb21b871126,"A youth at Isabella County Non-Secure Detention fled the facility overnight by creating a dummy in his bed and timing his escape with another door alarm. The investigation found that while staff performed required 15-minute checks, they only verified a figure was in the bed and did not ensure 'eyes-on' confirmation of the resident, violating supervision rules. The facility's procedures and staff training were insufficient to prevent this lapse, indicating shared responsibility between the youth's deliberate actions and inadequate staff protocols.",y,3683,110,12670
cc76641dbb4b64a8c02015771edf6baee897e4cc8b9f429b460733a5410ed51b,"An investigation found that a staff member at D.A.R.T. verbally abused two youths, making threatening statements like 'smack a punk ass kid,' and also physically intervened improperly by pulling and pushing one youth during an escort. The report concludes these actions violated rules prohibiting verbal abuse and physical punishment. The evidence strongly points to Staff 1's culpability, as multiple witness accounts corroborate the incidents despite the staff member's denials.",y,6776,99,10577
cc797985d65a6d67ecbea1ca45804d68fb56ec5d63d148027ff3cb50eb1819b4,"A youth (Youth A) alleged that a staff member (Staff 3) choked and bruised him during an overnight incident where he was refusing to go to bed. The investigation, including video review and interviews, found that Staff 3 did push and pull Youth A in response to him shoving into her, which is a prohibited intervention. The report concludes that the facility is in non-compliance due to this physical intervention, which violated policy and training. This appears to be a repeat violation for the facility, indicating a systemic problem.",y,5009,118,11204
cc7b7547935d481ce7cefdbf77243bacf392a24100906dd85d50451ffa1a6f71,"A special investigation was conducted into allegations that Hands Across The Water agency failed to provide services, resources, and visitation to a parent, but the investigation found the agency in compliance, as evidence showed they repeatedly offered items and scheduled visits while the parent was largely unresponsive. The report concludes no violations were established, placing the primary responsibility for the breakdown in communication and service engagement on the parent due to her inconsistency and lack of contact.",n,2495,97,17600
cc805dd82ff97a61c73e08e0f861889368ba73845dbfe5bebeffad1cf57c4ca4,"An investigation found that Oakland County DHHS violated Rule 400.12418 by failing to provide a specific parent agency treatment plan (dated 10/9/2024) to Parent A, despite providing others. The agency was found in compliance regarding the timeliness of service plan completions. The violation stems from an incomplete paper trail for one document, but the report indicates the parent's attorney may have complicated the process by insisting on reviewing all plans before the parent would engage.",y,2686,108,9166
cca6a91ed56b51f28d7a4232446a5371612938e776d24d49164f441438fec44a,"Two youths at Vista Maria Open Residential accessed and ingested cleaning supplies from unlocked closets in separate incidents, with one youth drinking solution on May 26 after learning she would remain at the facility until age 19, and another doing so on May 28, both citing suicidal intent. Staff failed to secure closets as required and did not adequately supervise residents, and video evidence confirmed a prohibited restraint where a youth was forced against a wall with her head striking it during escalation. Ultimately, systemic supervision failures and clear policy breaches by facility staff enabled these dangerous incidents.",y,8110,131,6892
cce297d373f1b05d948689976fa30dac5a75b41fbdaaaffe5fe938244914da30,"The investigation found multiple violations during an incident at a residential youth facility. Staff used an improper emergency restraint on a youth without imminent threat, failed to submit required restraint reports on time, and violated supervision policies by being on their phones and losing sight of a youth who then left the building unsupervised. Ultimately, the lack of clear communication and leadership from the Program Manager significantly contributed to the breakdown in safety and compliance.",y,10030,92,3498
cce875f4fc5cab0eaa0e7a29331b768437555fb04b7348462e75c41090308fcb,"A staff member, Staff 1, engaged in inappropriate joking with youth, using derogatory and sexually implicit language, including calling youths 'butt buddies' and a 'pedophile,' which triggered a violent outburst from Youth A. Youth A destroyed property, assaulted a staff member, and was eventually removed by law enforcement. The investigation concluded the facility was in non-compliance because Staff 1's conduct violated rules prohibiting verbal abuse and derision, directly leading to the incident.",y,5756,105,5656
ccf95ae37d0cd75a9ab91745a535ac94fd0c736072470152054760bb0fa1ae78,"The investigation was into an allegation that BETHANY CHRISTIAN SERVICES - Southfield delayed licensing a foster home. The investigation found the agency was active, with 27 documented contacts, but the prospective foster parent acknowledged causing delays by being slow to submit required documents and respond to communications. The licensing delay was primarily attributable to the foster parent's actions, not the agency's.",n,1409,86,6230
ccfb870f7517d950661e743b485fff324501fba66645841d29ba797caf9a9121,"A special investigation was conducted following allegations that youth were sleeping in a converted garage and not receiving treatment services. The investigation found these specific allegations unsubstantiated, but discovered a different, major violation concerning insufficient staffing and supervision. This was highlighted by an incident where three youth stole a van and drove it into the house while staff failed to adequately intervene. The report indicates significant culpability lies with the facility's staff training, leadership, and their inability to implement safety protocols and manage youth behavior effectively.",y,8247,109,6160
cd291e2e3f47e49ab00b28311d33b5fe03279e0bf82af75602744f437c03beb4,"An investigation found that during a behavioral incident, a youth at Christ Child House caused self-harm using a staff member's acrylic nails and punched himself. The report substantiated two violations: a staff member lifted the youth's feet off the ground during a restraint, and a supervisor pushed the youth's head down during the same restraint. The agency was not found responsible for the original allegation of staff scratching the youth.",y,4426,93,17447
cd2aa5f3a52cbfb45bd34af477334db3333bfff6c221e19773e0e4659b1f8f0b,"A group of youth at Methodist Children's Home sneaked away from supervision, broke into an empty cottage, and subjected one youth (Youth A) to a coerced group sexual assault while another youth was locked in a closet. The investigation concluded staff followed the AWOL policy by attempting to redirect and follow the youths, then notifying police when line of sight was lost. However, the report strongly suggests a catastrophic failure to maintain the required constant supervision, allowing the assault to occur in an unsecured building.",n,4597,113,7651
cd3409ee38ff895363992765100dc4e394a8f3cc085ed8e163e921faa9e4dea7,"A youth at Vista Maria (Youth B) became agitated, kicked and broke bathroom tiles, put pieces in a sock, and threatened to self-harm and break a window. Staff intervened with verbal de-escalation, removed the hazardous materials, and prevented injury, following appropriate procedures. The investigation found no substantial violation because staff provided adequate supervision and responded correctly during the incident.",n,2787,86,6362
cd4018de674d58d2047c51d683f89c939ad294a4afea8fd862b4133511fd18ab,"On June 20, 2024, a fight broke out between two youths at Osceola Youth Center, leading to staff intervening with physical restraints. Youth A alleged that Staff 1 slammed her to the ground and punched her three times in the stomach during the intervention. The investigation, which included interviews with multiple youths and staff and a review of video footage, found no corroborating evidence for Youth A's specific allegations of punching or intentional slamming, though accounts confirm a physical struggle and restraint occurred. Based on the investigative findings, the facility and Staff 1 were not found culpable for the alleged violations.",n,6576,135,11410
cd4f0a86f94157bfb1819f94f3491c4ed07524d9ac49cf00925cdcc39d33ac40,"An incident occurred at Vista Maria where a youth punched a staff member after a conflict over TV content. Video footage showed the staff member pulling the youth's hair/bonnet during the altercation, which violates agency policy prohibiting physical punishment. While the youth initiated the assault, the staff member bears some responsibility for the violation due to the prohibited hair-pulling and failure to fully de-escalate.",y,4964,91,12086
cd7d4747ec91aec12f933eb8cdf025696f3b2074b3a0faf734acecd85e56c393,"A special investigation was initiated based on allegations that a staff member at the Adrian Group Home grabbed and possibly choked a youth, causing bruises. The investigation, which included interviews with youth, staff, and administrators, as well as a review of incident reports and video footage, found that the bruises were likely from a fight with another youth and that all interviewed parties denied any staff caused the injuries. The investigator concluded there was no substantiation that staff violated the rule prohibiting physical punishment. Based on the report's evidence, the staff member appears not to have been culpable for the alleged assault.",n,3180,127,3581
cd81a69588789473167671142938c6d3da66effc3ee46cb46fe065bc6c955d47,"A complaint alleged that a youth at Methodist Children's Home stole keys and ran away because a staff member threatened him. The MDHHS investigation found the youth had a history of AWOL incidents, and interviews with other youth and staff did not corroborate the threat allegation. The report concluded no substantial violations were found regarding staff sufficiency or prohibited interventions. Based on the investigation's findings, the facility and its staff were not deemed culpable for the alleged threats.",n,2800,104,10777
cdc0cf1f22b3b5deb31e0415e5f463888ccb8d501d6391a0c2e05959de9f51ec,"The investigation found that staff at the Havenwyck facility placed a youth in a prohibited prone restraint for over 20 minutes, failed to intervene or report it, and did not follow required monitoring and medication protocols. The report indicates shared culpability, as multiple trained staff participated in or observed the improper restraint without stopping it, and systemic failures in policy adherence contributed to the incident.",y,10072,87,10049
cdf22e9b39797e4cf470671cea06d04ef8c8c27e24d0776bf82c5e6618ac25ec,"A youth (Youth A) allegedly damaged a staff car and was threatened by a staff member after a talent show, leading Youth A to run away (AWOL) for a period. The investigation, based on interviews with multiple staff and youth, found no evidence to corroborate the allegations of vehicle damage or verbal threats by staff, and determined appropriate de-escalation and AWOL protocols were followed. Ultimately, the investigating consultant concluded that while Youth A felt unsafe and ran away, the specific allegations of policy violations were not substantiated against the staff or facility.",n,4230,124,5278
ce258a0ae518ee550fc08a1213cdd19986419176085b5af7435f3342d318cf88,"The investigation found that while one allegation (staff throwing water in a youth's face) was not substantiated, a second allegation of improper restraint was substantiated as a repeat violation. The investigation also found additional violations related to inaccurate incident reporting, including discrepancies between video evidence and written reports and a lack of timely medical assessment. The evidence shows clear culpability for the facility's management due to repeated failures in proper restraint protocols and accurate documentation.",y,10474,99,8597
ce357b0f63d7eecac861cb25218a3201e43343e01243ba460c81e6a3538c9bd5,"An anonymous complaint alleged a supervisor threatened youth and falsified incident reports at a juvenile justice center. Investigators conducted interviews with multiple youth and staff, reviewed documentation, and found insufficient evidence to support either allegation. No substantial violations were found, and the facility was found to be in compliance. Based on the investigative findings, the supervisor is not considered culpable for the alleged violations.",n,2308,86,4779
ce3efe174b4217d415f8451657dbe28b35ca8ba575f7816e197e922371b5ebd9,"The report details an investigation into an allegation that Staff 4 choked Youth A during a restraint at Vista Maria. Multiple staff and youth witnesses denied the choking occurred, and video review showed no hands on Youth A's neck. Given the consistency of witness accounts and video evidence, the allegation of choking was deemed unsubstantiated, and no staff culpability was found.",n,3536,84,7840
ce4b09318d2eabd805993f6b45373b1e910417fc765e56fb4a651db37b5a9162,"The report details an investigation into allegations that a staff member (Staff 1) provided a vape to a youth (Youth A) during transport. The investigation involved multiple interviews and a review of documents. Ultimately, the allegations were not substantiated, as interviews revealed inconsistencies in the original story and logs did not place Staff 1 and Youth A together on outings. There is no finding of culpability against Staff 1 based on the evidence presented in this specific report.",n,2532,107,11219
ce5031dfdc00c10fc184b2bb8a9fa04024937ac5c90a3f15a89cf0372119759b,"The Michigan DHHS investigated Catholic Social Services of Washtenaw for two main allegations: that it unjustly recommended revoking a foster home license, and that it placed a child in a foster home contrary to the home's documented placement specifications. The investigation substantiated a repeat violation regarding flawed special evaluation reports used for the revocation recommendation, and substantiated that the agency placed a child with an autism spectrum disorder in a home whose specifications did not accept autistic children. The agency bears clear responsibility for the placement violation, while the revocation process was procedurally deficient.",y,3667,123,4119
ce7c243e40ac52004ab75adb49045a82e28e2cfa414498baf02e162b1cb46705,"A juvenile facility was investigated after a youth (Youth A) alleged a staff member gave him a vape pen, leading to a positive drug test. The investigation found insufficient evidence, as Youth A's story changed from implicating a female to a male staff member, and he refused to name anyone; surveillance footage and staff interviews did not corroborate the claim. Based on the evidence, no staff member was found culpable for providing the contraband.",n,2344,103,11874
cede7f35a9ce579fc1cdfc34222cf2677cbea8ae6022900fcb4059fff66056cb,"The Michigan DHHS investigated an allegation that a staff member at the Wolverine Center gave marijuana to a youth for his birthday. The investigation included interviews with the youth, staff, and other residents. The youth who was alleged to have received the marijuana denied the staff member provided it, and all other interviewees corroborated the staff member's denials or lacked knowledge of such an event. The report concludes there is no conclusive evidence to support the allegation, effectively clearing the staff member of culpability for this specific incident.",n,1668,116,53864
cef21eea763d1b3c16b8faf099a164e54783960ce9949c4c008a81580ff5ddfc,"A special investigation was conducted into allegations that Oakland County DHHS failed to comply with child protection law and failed to initiate a special evaluation regarding suspected abuse in a foster home. The investigation concluded that the agency did not license or provide services to the foster home in question, so no violations were established, and a separate investigation was opened against the correct licensing agency. Oakland County DHHS is not found culpable for the alleged failures regarding this specific foster home.",n,1665,101,4330
cf4fe77c48dcaca0fdd51dadb155b7a2ac6ff9b1991e89a9242c9c3c2a7826eb,"An allegation was made that after an argument, a youth felt a staff member's hand on her cheek, which could violate rules prohibiting threats or actions suggesting harm. The investigation found the youth was agitated and threw water at a staff member, but multiple staff interviews and lack of injury suggested the staff member was trying to de-escalate and denied touching the youth's cheek, while the youth refused to discuss details. The investigator concluded there was no conclusive evidence for the allegation. Therefore, the staff member was not found culpable for the alleged violation.",n,2315,120,6014
cf7afd652989468115835366bd7e81bd9f24e8f7733972832bfd4c6fb8c1cf1d,"A special investigation was conducted following allegations that staff at Wolverine Center allowed a youth to be bullied and hit, used inappropriate verbal interventions, and physically assaulted a youth. After interviewing multiple staff and youth and reviewing documentation, investigators found insufficient evidence to substantiate any of the allegations. The investigation concluded with 'Violation Not Established' for all rule sections examined, and the facility was found to be in compliance.",n,8045,92,6204
cf7d1555ff72c14051e0529ffb505f6e87a31527506f89695cc285203e9de238,"The investigation found that House of Love Agency failed to consistently provide required medical, consent, and legal status information when staff accompanied youth to the hospital or medical appointments, violating their own health services policy and procedure. This was substantiated by the local community mental health provider, which documented specific incidents in November 2023 and January 2024. Culpability falls on the facility's administration for inadequate implementation and enforcement of its written procedures, as staff interviews revealed inconsistent training and awareness of the policy.",y,2934,111,78797
cf9fe47669bded9a782659a6da603f696e27015ce625b6284680f492ef5dbce8,"A staff member at Queen of Angels pushed a youth to the ground during an incident where the youth was attempting to exit the unit. Video footage and witness testimony substantiated the physical contact. This is a repeat violation for the facility, indicating a failure of prior corrective measures to prevent such conduct.",y,2502,70,7720
cfe7ebe4d29458d9c14a7d200286250b4437f67cbbf37c37f5e94223fcee8c9a,"On May 13, 2023, a youth at Vista Maria - Mental Health facility grabbed a staff member's keys, opened several unit doors, and allowed other youths into a common hallway. One of those youths, triggered by the commotion, used a piece of metal to self-harm and was transported to the hospital. The investigation, including interviews with staff and youths, concluded there was insufficient evidence that staff failed to supervise, so no licensing rule violation was established.",n,2220,105,4565
cfee1fd32130fa1690ff4339a6e9a86df8267d75a0f7ed415aa202da1a6dd0e8,"The report details an investigation into allegations that Eagle Village Leppien failed to provide court-ordered 1:1 supervision for a youth and adequate therapy sessions, which was believed to have contributed to two violent incidents. The investigation found no documentation supporting the claim of a court order for 1:1 staffing and documented evidence of regular therapy sessions, concluding no violations were established. Based on the documented evidence, the facility does not appear to be culpable for the alleged failures.",n,2164,107,14955
d0076c53d68e09c4be5cadb553756b2f4c9ad658d083e7339e503bf8095ef926,"This report involves an investigation into whether a facility violated licensing statutes by dispensing medication without proper informed consent. The allegations claimed that a youth (Youth A) was started on medication Seroquel on 1/25/24 with only verbal consent obtained later on 2/3/24, potentially breaching written health service policies. The investigation found that the hospital obtained verbal consent from the youth's mother for treatment when hospitalized (1/20/24), the facility later obtained verbal consent for medication refill (2/3/24), and the agency's policy requires informed consent. The conclusion was that no substantial violation was found, and the license should continue. The culpability analysis indicates the facility demonstrated proper procedures and documented consent, showing no substantiated policy breach.",n,2019,166,20749
d01289cd70e9c958bfb087f5123dd4cb75c741ef4009ee49e146b51543b964a2,"A special investigation was conducted into allegations that staff at GIRLSTOWN were disrespectful and improperly directed a youth to leave the facility (AWOL) and conducted improper drug screenings. The investigation, which included interviews and video review, found insufficient evidence to substantiate the allegations regarding disrespectful conduct or directing the youth to leave, and determined the drug screening policy was in line with the facility's internal handbook. While no violations were established, the report included a consultation note advising staff to avoid sarcastic remarks and use positive redirection, and noted that a separate agency policy should be aligned with MDHHS contract requirements.",n,3357,136,8481
d03cdf8003f98c0c253739ac7186e786aa97c067bff7f1a8cd746475f43e80aa,"The report investigated an allegation that staff at Camp Oakland did not intervene quickly enough during a fight between two youths on January 4, 2024. Interviews with staff and youth found that a staff member immediately called for assistance, performed a restraint on one youth, separated the individuals, and provided debriefing and medical checks. The investigation concluded there was no evidence to validate the allegation, and no violation was established.",n,1844,95,11084
d0842ea74444dcfd80982e614447ce5fe8f8929fca2a026f0a922a7842503b75,"A youth filed a grievance alleging another youth made inappropriate sexual comments and touched him. The facility addressed the youth's concerns with a room change and staff conversations, but it failed to respond to the written grievance within the two-day timeframe required by its own policy. The investigation concluded the facility violated its grievance procedure rule, establishing a violation. The facility's primary culpability lies in a procedural delay, not in ignoring the incident entirely.",y,2002,97,7105
d0a4a5a11ec7d8a637873a2491d024f8b75b7cfa3280de1ece526d09ce1a0c0c,"A youth at New Hope Youth Center AWOL'd on April 20, 2025; a staff member drove to retrieve her, but the youth opened a moving car door to approach police, leading to a hospital evaluation. The investigation found the staff member was aware of the youth's safety plans, provided adequate supervision, and no rule violations were established. While the incident was serious, the facility was not found culpable for the alleged violation regarding insufficient staffing and supervision.",n,2500,106,13695
d0cabcd375ec8b23da6ee8babaed63c8faad7f36517cb3f00c3f219a15b7c036,"A resident at a juvenile facility sustained facial injuries from an altercation with another youth while staff supervision was inadequate; video evidence showed ongoing peer bullying and horseplay that staff failed to effectively intervene in, and unlocked bedroom doors compromised safety. The facility was cited for a repeat violation of insufficient staffing to ensure supervision and safety. Culpability lies primarily with facility management for failing to enforce door security, address known peer dynamics, and ensure staff are adequately trained and supported to maintain control.",y,3895,106,5332
d0d38be698da5a542c69c79d789c51382fa8538b7d8b6b678f6bf65d1f1ce059,"A staff member at Highfields physically engaged with a youth, pulling his hair, slamming him to the ground and a table, resulting in injuries, during an incident characterized by staff as 'horseplay' or 'wrestling.' The agency failed to report the incident as suspected abuse, violated staff-to-youth ratios, and did not properly follow its own incident reporting policy. Overall, the facility administration demonstrated a significant failure to ensure a safe environment and properly respond to serious misconduct.",y,7470,109,13618
